scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,PSI_TRUE_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,BETA_TRUE_scenario,SIGMA_SQ_TRUE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Hat_PW,Median_Beta_Hat_PW,SD_Beta_Hat_PW,Bias_Beta_PW,MSE_Beta_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Hat_GM,Median_Beta_Hat_GM,SD_Beta_Hat_GM,Bias_Beta_GM,MSE_Beta_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM
154,25000,6,1,0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.9097328186035156e-4,1.481316829645654,1.4091804571038526,0.1607732157908997,-0.018683170354345933,0.023612285078661987,1.9573317031869542,1.9034898608996078,0.15632971512475258,0.957331703186954,0.938479071774722,0.18276233449993262,0.18984114118579487,0.1694170159337414,-0.11723766550006737,0.039576582971009903,50,50,1,6.5,10,10,0.010356640815734864,1.4890630253415362,1.4540186726281974,0.1550258327532984,-0.010936974658463695,0.02174932535344816,0.030128782462648815,0.05575902377833059,0.13231133974126827,1.951422724846655,1.915904442824807,0.17105083587391048,0.9514227248466549,0.9315377509624808
155,10000,7,1,0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.0911693572998047e-4,1.4725888270351581,1.4667304639520475,0.14285685297622078,-0.027411172964841826,0.01911864480135108,1.874611519253536,1.819805652732203,0.3050612207199651,0.8746115192535361,0.8487014231594182,0.1267089537653693,0.12477482616031345,0.16029353553391867,-0.17329104623463068,0.05315440248566019,50,50,1,6.3,10,10,0.015277934074401856,1.4566565685234298,1.4448759090695968,0.15476596448887456,-0.043343431476570195,0.023435906439918552,-0.025217360531539085,-0.053815042650634345,0.14091997528839095,1.8526029953939334,1.8021223113150304,0.3087975533204643,0.8526029953939335,0.8127522037977422
156,25000,7,1,0.3,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8115043640136718e-4,1.556513664907784,1.5777082244256022,0.11343787416995993,0.05651366490778389,0.014775130487888984,1.8571688449271073,1.7830141389046514,0.27364051535741063,0.8571688449271072,0.8021296471942336,0.18940166060848393,0.2022387050037869,0.12856231184127365,-0.11059833939151606,0.02710743389953658,50,50,1,6.1,10,10,0.010177183151245116,1.5462172349265138,1.5385592431979542,0.10728201650525138,0.04621723492651379,0.012494520763142293,-0.032612023834755234,-0.03802788465744312,0.13906974075227257,1.8439608690740785,1.7819177608197476,0.2682337889513072,0.8439608690740785,0.7770243775099309
157,10000,6,1,0.9,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.346920013427734e-4,1.4469054710157438,1.4754978650632589,0.14605933726854553,-0.053094528984256074,0.022019026011054068,1.9018671388029373,1.9185017632362018,0.3171763852230683,0.9018671388029373,0.9039051094614516,0.47292549279262736,0.46760533217716427,0.09460302612199685,-0.42707450720737267,0.19044739400271551,50,50,1,14.5,10,10,0.011784625053405762,1.507444503483176,1.517552045670919,0.1503514804758816,0.00744450348317601,0.020400431545271488,0.09042115442517888,0.13745030537252975,0.2123612231909358,1.886894598756738,1.9647135932936513,0.29977310148132813,0.8868945987567382,0.8674595504384367
158,25000,6,1,0.9,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.339052200317383e-4,1.5118388643575065,1.50806312720593,0.09998810521159998,0.011838864357506381,0.009138017774700823,1.9186927790062331,1.896361908605453,0.20753971046027506,0.9186927790062331,0.8827618804743368,0.46209327345822354,0.44945661775272533,0.09607738457848318,-0.4379067265417765,0.2000700785952318,50,50,1,13.3,10,10,0.013078665733337403,1.513925341652136,1.5230056355478352,0.07880040095842855,0.013925341652136013,0.0057824680122169105,0.11337678621775384,0.1498110923450511,0.16441242173069742,1.8913622899173348,1.8823807621036415,0.17201400612904358,0.8913622899173349,0.8211566683607814
159,10000,7,1,0.9,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.796173095703125e-4,1.511614333071375,1.5122683699652884,0.14071070585047052,0.011614333071374938,0.017954445199536713,1.8894620450995412,1.8798518902330592,0.33954614857913157,0.8894620450995412,0.8949051579860877,0.3719352827352465,0.3773404062871706,0.16868748877342696,-0.5280647172647536,0.3044622676017206,50,50,1,10.9,10,10,0.013208127021789551,1.4916063837411049,1.4621461865535887,0.1455039583880002,-0.008393616258895214,0.019124714509820798,0.12250357484074856,0.1769485698560841,0.17795539640884844,1.844183702676649,1.832424957216653,0.36172083567514796,0.8441837026766491,0.8304038905302317
160,25000,7,1,0.9,50,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.1201839447021485e-4,1.522895452271833,1.5068042862274518,0.05853142444467828,0.02289545227183289,0.003607536617502552,1.9842014509830133,1.9979043170542492,0.20098221423390333,0.9842014509830134,1.005006961511595,0.47713166834399984,0.5140705079501268,0.07901745970098693,-0.4228683316560002,0.18443700896136633,50,50,1,13.1,10,10,0.012573909759521485,1.559088914485389,1.5475274383083915,0.06787955937096342,0.05908891448538909,0.007638370937418156,0.13203693804578867,0.14852632200854438,0.20658453461406787,1.930570166194028,1.927363019379951,0.19296293797880476,0.9305701661940279,0.8994720601004516
161,10000,6,1,-0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8756389617919923e-4,1.4965599085296473,1.494197559897179,0.062185724509212684,-0.0034400914703528276,0.003492192128786519,2.0037306941900765,1.9264116744654234,0.3511790661137945,1.0037306941900765,1.1184693692881942,-0.12806752223011802,-0.14055552576267957,0.10850125288365994,0.171932477769882,0.040156046601682496,100,100,1,5.7,10,10,0.015993762016296386,1.523979470659037,1.5362288322904263,0.06673603751544735,0.023979470659036987,0.004583343846024492,-0.15110347494790966,-0.10735795995499695,0.23187814494681733,1.9565605188596384,1.8941807260227324,0.30793347514943775,0.9565605188596384,1.0003487488468692
162,25000,6,1,-0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.1369457244873046e-4,1.5270882287812526,1.5545421112029705,0.13334198237754896,0.02708822878125268,0.016735847976442605,2.0180781478256673,2.0525544333780044,0.26117633460700274,1.0180781478256673,1.0978748850630156,-0.19190146876238579,-0.2328817733533967,0.0928150134076028,0.10809853123761419,0.019438456498197594,100,100,1,6.3,10,10,0.018546104431152344,1.5091189688779638,1.530158696016356,0.12147774883000097,0.009118968877963724,0.013364314708121591,-0.11165655689855089,-0.057904462986065615,0.14453263127873872,2.0083111932213122,1.971976891603657,0.23420824603808899,1.008311193221312,1.0660596146364003
163,10000,7,1,-0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.2373199462890624e-4,1.534310335055255,1.5324337624619424,0.11398511765329523,0.034310335055255006,0.012870545433395861,1.9911732822908697,2.00123544680745,0.12504880397472704,0.9911732822908697,0.9964979585652148,-0.21251371155000903,-0.21307344130047357,0.07260892148638876,0.08748628844999097,0.012398700598229933,100,100,1,6.7,10,10,0.040453195571899414,1.5372826499106502,1.51471440787313,0.1192014976979879,0.03728264991065029,0.014178093332459184,-0.14513157115400144,-0.12908524672938562,0.1273871213809116,1.9410954424220015,1.9491077367870995,0.13948577065770593,0.9410954424220014,0.9031712839418393
164,25000,7,1,-0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.084016799926758e-4,1.5112851067559256,1.5214511802117499,0.0733400519798958,0.011285106755925735,0.004968240536465078,2.0441126507468708,2.0780735595803943,0.18986691367165984,1.0441126507468705,1.122615727866138,-0.15398657044641942,-0.16835951449636516,0.12563317319881484,0.14601342955358057,0.035525246397201504,100,100,1,6.2,10,10,0.02126471996307373,1.5103235853402148,1.5362020964333332,0.071343676330216,0.010323585340214762,0.00468750455135626,-0.11862168172089155,-0.1491994981744148,0.151905026051958,2.038787187354328,2.0645247092596506,0.1793515304835474,1.0387871873543282,1.1080290949496279
165,10000,6,1,0,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.7838478088378907e-4,1.4477490565911562,1.4414429091603016,0.0925481891232206,-0.05225094340884382,0.010438811666102867,1.9551689185911245,1.960200762994396,0.1325747263416427,0.9551689185911245,0.9281661153006435,-0.02722705447997121,-0.03346488070508176,0.1221206477879728,-0.02722705447997121,0.014163419850194016,100,100,1,5.2,10,10,0.018269777297973633,1.4668139278334622,1.4492777683967157,0.09943903275817212,-0.033186072166537836,0.010000624498135404,-0.05964669563068601,-0.03228690550630422,0.17336757690707025,1.9433047827632197,1.9469297402313,0.1407937436730591,0.9433047827632197,0.9076645036156926
166,25000,6,1,0,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8656253814697266e-4,1.4559458564731758,1.4463115238145905,0.10030222654486846,-0.04405414352682428,0.01099525054675434,2.0585711711522916,2.04329727027784,0.2550873665289316,1.0585711711522916,1.1791355325011335,-0.002642728506317066,-0.029887737758277896,0.06420589276355007,-0.002642728506317066,0.0037171410129661435,100,100,1,4.9,10,10,0.018507885932922363,1.455499261407796,1.4474628677621808,0.08965012737782638,-0.04450073859220394,0.009213746540226114,-0.043167271485332434,-0.06900072719650813,0.11318547519278585,2.0624549458650465,2.0217476274510844,0.25540761152723424,1.0624549458650465,1.1875202552165407
167,10000,7,1,0,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.035856246948242e-4,1.5702869183228547,1.6016040750787677,0.10919073581731006,0.07028691832285464,0.01567060599681668,1.9791369899347309,1.9624736884997342,0.24523263175448784,0.9791369899347308,1.0128343843679541,-0.04386421185080254,-0.05313555953791496,0.08641446607758718,-0.04386421185080254,0.008644783034019103,100,100,1,5.3,10,10,0.018176841735839843,1.5839022405425172,1.602457381096555,0.10528570370722047,0.08390224054251719,0.017016157432666573,-0.024394323055734756,-0.0060562292376550204,0.11036147854724009,1.9658482888048487,1.9219043638090212,0.24455082894699148,0.9658482888048489,0.9866875141320494
168,25000,7,1,0,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.0344257354736327e-4,1.485297010086162,1.4616009522796767,0.09704504772050919,-0.014702989913837913,0.008692145070774735,1.9807858523190225,1.9881761789870493,0.24401401789440277,0.9807858523190224,1.0155294449452241,-0.017289936311252224,-0.0018815913500083205,0.10992972275067701,-0.017289936311252224,0.011175031447283804,100,100,1,4.8,10,10,0.01897573471069336,1.486733227124978,1.4757284400301578,0.09190866500005619,-0.013266772875021888,0.007778489694400715,-0.04641069273451989,-0.005400904557022794,0.18289112142565123,1.9475952757610782,1.9503793841152026,0.24124157374226685,0.947595275761078,0.9503145538561946
169,10000,6,1,0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,0.00019979476928710938,1.5220783175219084,1.5648792075604394,0.08758797626365138,0.022078317521908253,0.007391940331963962,2.0721366264188394,2.1124571061570956,0.20017320041456974,1.0721366264188397,1.1855393248565607,0.1397308189818804,0.16056594434371718,0.08675067138129697,-0.1602691810181196,0.03245932147081399,100,100,1,5.7,10,10,0.018084907531738283,1.5479499187925732,1.5643637096764653,0.08558669191774389,0.047949918792573265,0.008891768362294898,-0.06818091785815496,-0.050730431890024595,0.13514271104790895,2.072523530016459,2.0880485840639986,0.25148532790277717,1.072523530016459,1.2072271055742967
170,25000,6,1,0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.0160675048828126e-4,1.501134953650869,1.5344731761862902,0.1067046603577064,0.0011349536508689264,0.010248584207637754,1.9690154400359503,2.0343510677429917,0.19075548044753382,0.9690154400359504,0.9717398110167591,0.1392031873492138,0.1259576701042076,0.07830261514148111,-0.16079681265078619,0.03137378454284745,100,100,1,5.5,10,10,0.015490579605102538,1.498703335753897,1.5386259125363888,0.1413162470593166,-0.001296664246103066,0.017974934852803947,0.0072359709937441985,0.03911937811872486,0.17823230443060983,1.9544138745418866,1.9315520165149325,0.2074510197237267,0.9544138745418866,0.9496381769440287
171,10000,7,1,0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8796920776367187e-4,1.4254461923201274,1.4193887970586223,0.13576428995090042,-0.07455380767987264,0.02214701842285238,2.034537141042618,2.0404760870408483,0.3378408257837932,1.034537141042618,1.1729898774062815,0.13233356604066862,0.1008214357780526,0.07596546514848193,-0.16766643395933137,0.03330570978234153,100,100,1,5.5,10,10,0.0211392879486084,1.4436331112106042,1.4254576274163298,0.13608521597539738,-0.05636688878939576,0.019844493558159603,0.020802842210177686,-0.021105128189363456,0.11027247494454867,2.0241014905880004,2.0495335844696956,0.3652794860384298,1.0241014905880004,1.1688700556530134
172,25000,7,1,0.3,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.4983882904052737e-4,1.4389131519591984,1.45000068252466,0.051903500551279104,-0.06108684804080167,0.006156179036088961,1.921573306395101,1.8983404937476127,0.14616484939944677,0.921573306395101,0.8685251059399655,0.21311737241328746,0.23033313287729773,0.12520663197098408,-0.08688262758671253,0.021657621596937092,100,100,1,6.9,10,10,0.01732022762298584,1.4223511737161925,1.428423374105352,0.0586336315985072,-0.0776488262838076,0.009123452702239446,0.004195186768148742,0.004651261961678855,0.15276179728603637,1.9105285730208759,1.8983481135643636,0.14943272581469477,0.9105285730208759,0.8491594078774013
173,10000,6,1,0.9,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.052949905395508e-4,1.5014767843170662,1.505968637291884,0.04876814267739183,0.0014767843170663056,0.002142679458101335,1.96565747507572,1.951892142653623,0.2038947102345608,0.9656574750757201,0.969910106745087,0.4460992071045331,0.45501641080365707,0.09430871661450184,-0.4539007928954669,0.21403065041766053,100,100,1,12.7,10,10,0.016517019271850585,1.4701825144160718,1.4782754020498938,0.07397558131534421,-0.029817485583928098,0.005814230414396553,0.1933424716821014,0.2195642222259794,0.1421525591123114,1.9606941206535589,1.9098946632815887,0.17702689078639208,0.9606941206535589,0.9511378615136622
174,25000,6,1,0.9,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.97999382019043e-4,1.5238705313754912,1.51082689744238,0.10783588106149218,0.02387053137549111,0.011035521788025766,1.963151898416007,2.0194699011882427,0.21738789341700426,0.963151898416007,0.9701933260062128,0.4316043672752855,0.436332509546954,0.07868732849223828,-0.4683956327247145,0.2249669948543065,100,100,1,11.7,10,10,0.021762967109680176,1.5451289691498877,1.5316019609945564,0.12957261466346742,0.045128969149887774,0.017146780080186195,0.10737458265952378,0.0929320538726017,0.1336141877037918,1.9082533964701027,1.8939898118722551,0.21135675345038932,0.9082533964701026,0.8651287417056572
175,10000,7,1,0.9,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.7959346771240235e-4,1.5141136224792078,1.4947422361802838,0.1127567543298805,0.014113622479207888,0.011641871421793726,1.8807136110463991,1.8423430803562906,0.25674438777899916,0.8807136110463991,0.8349823772727998,0.38610539109131287,0.36918134402861025,0.05160323522884944,-0.5138946089086872,0.2664842735628881,100,100,1,9.6,10,10,0.018076658248901367,1.5232549032068308,1.5169066680776537,0.11889687813239033,0.02325490320683081,0.013263611389824698,0.09519133674799943,0.10495271004636209,0.1157324045423119,1.8380353989165328,1.798671275596845,0.26140526016225335,0.8380353989165328,0.7638027688736381
176,25000,7,1,0.9,100,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.727031707763672e-4,1.4857151922753153,1.4856299171105918,0.07123607465530883,-0.014284807724684592,0.004771176230798269,1.9009308798128322,1.9549526068309224,0.26752870105055676,0.900930879812832,0.8760908954975419,0.422012868852481,0.42420144046225117,0.0652561915501373,-0.477987131147519,0.2323042310247009,100,100,1,10.9,10,10,0.01790909767150879,1.479773893484585,1.4748050029893172,0.08929241421822595,-0.020226106515414972,0.007584917098000229,0.0750857808348834,0.09520081238579522,0.14209921307620269,1.8845587802526698,1.93186208431892,0.26186654428563866,0.8845587802526698,0.844160914036583
177,10000,6,1,-0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.3868083953857422e-4,1.527398516507739,1.5397619398243816,0.0788951239735054,0.027398516507739168,0.006352675234940164,2.0261163832817024,1.9886240682279501,0.18189506363867014,1.0261163832817026,1.0826920647976261,-0.1665139023281233,-0.1533625194077164,0.05262632939090264,0.13348609767187666,0.020311115762309602,200,200,1,5.9,10,10,0.023482298851013182,1.5238428220069626,1.5381830399020313,0.0831620657342519,0.023842822006962618,0.006792816420724932,-0.1593366961736066,-0.16321895218110152,0.10617538965824333,1.98937118377254,1.958903409084814,0.22785720948941982,0.9893711837725402,1.0255823564041522
178,25000,6,1,-0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.8831233978271485e-4,1.501784333787435,1.497782888997594,0.06953158610033336,0.0017843337874349427,0.004354361166130246,1.9123691000790575,1.9382582378725413,0.11994645647235781,0.9123691000790575,0.845365811957317,-0.15114955348417783,-0.14897761036052082,0.045057125448618424,0.14885044651582216,0.023983585526282918,200,200,1,5.7,10,10,0.036291074752807614,1.5024071186873356,1.49351731105751,0.0873874518288349,0.002407118687335581,0.0068787042837981675,-0.10131930249599383,-0.08729467295433946,0.11753128502921521,1.8915780436243512,1.8760153473672747,0.13902746708595728,0.8915780436243513,0.812307180816929
179,10000,7,1,-0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.164125442504883e-4,1.5101084989400955,1.5281862691292583,0.1279181503690129,0.010108498940095384,0.014828929625268368,1.9942935641543684,2.016176898082877,0.14756911215581286,0.9942935641543685,1.0082186702950067,-0.12675342247886986,-0.14424185842058657,0.09200751587394261,0.17324657752113012,0.03763322130234937,200,200,1,5.6,10,10,0.03555755615234375,1.5084144199942433,1.557856116860457,0.1470575372620005,0.00841441999424322,0.01953412980284772,-0.1238855380232109,-0.09785474741747989,0.1474897658341254,1.9909022382617958,1.9812199221735878,0.17165113337142074,0.9909022382617957,1.0084049462211606
180,25000,7,1,-0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.887176513671875e-4,1.5096233078623191,1.5205463827322987,0.0983059272774174,0.009623307862319172,0.008790257858298563,2.0002056917120274,2.0083803850946773,0.15745831815369013,1.0002056917120277,1.0227252354933456,-0.1595211296964568,-0.1551992329174004,0.03182818554646743,0.1404788703035432,0.02064604305742203,200,200,1,5.9,10,10,0.041689062118530275,1.5113523813709575,1.5172417488338112,0.09686932120189949,0.011352381370957417,0.008574175413896759,-0.13941749238100848,-0.1475206296585182,0.11357397133645224,1.9788464248908144,2.009556339348477,0.1446708902137375,0.9788464248908145,0.9769770233492407
181,10000,6,1,0,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8622875213623047e-4,1.5335814071982794,1.5386315654957217,0.05818856876079056,0.03358140719827947,0.004175029490402982,1.9957522179266982,1.9848692721204175,0.10889854381635834,0.9957522179266982,1.0021954830667297,0.005948432502626633,0.01658121730705553,0.08231115811523829,0.005948432502626633,0.006132997924482888,200,200,1,4.6,10,10,0.02357449531555176,1.520745577633934,1.5036498744067184,0.09680033098088728,0.020745577633934014,0.008863652661573976,-0.03194226123363809,-0.051034396749874034,0.11189470787724484,2.0075197163635172,1.9949066427875817,0.1807701949311966,1.0075197163635172,1.0445060558991388
182,25000,6,1,0,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.8725395202636718e-4,1.4905591853715672,1.5074275461560833,0.05586476252458731,-0.009440814628432825,0.002897913503584112,1.9548562960657894,1.9361328469824906,0.12352525554113414,0.9548562960657894,0.9254831860173306,-0.016595794483547883,-0.0034524515956001287,0.0682509274423101,-0.016595794483547883,0.004467790581602089,200,200,1,4.6,10,10,0.02733280658721924,1.4915735616642827,1.511618449426773,0.05447438700284083,-0.008426438335717391,0.0027417178184273943,-0.006560669566735085,-0.047180519244894664,0.11380584182363974,1.9295789904665799,1.885474988475364,0.12338357680526148,0.9295789904665799,0.8778182558395997
183,10000,7,1,0,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.897573471069336e-4,1.5177718156163649,1.5025199450840485,0.05295346261804137,0.01777181561636476,0.0028394997132183404,2.0041488813317407,1.9486683044371702,0.15218649296201062,1.0041488813317407,1.029159631655855,3.227632310880024e-4,0.008817421795057456,0.05484803234226079,3.227632310880024e-4,0.0027075801627392594,200,200,1,4.4,10,10,0.05840780735015869,1.521175248166691,1.5051255325625346,0.06931301943380047,0.021175248166691012,0.004772256331648312,-0.017861697354202993,-0.043319041620129575,0.14412037313386053,2.003915929492662,1.9579566566684519,0.15315296666107037,1.003915929492662,1.028957441566494
184,25000,7,1,0,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,1.956939697265625e-4,1.528862949181246,1.533858878684958,0.08508518247055462,0.02886294918124599,0.007348609283882005,1.96588938891012,1.9411420226820568,0.13192755636230943,0.9658893889101201,0.9486067037241225,0.011108418937297863,0.018044784499053987,0.03524663869577785,0.011108418937297863,0.0012414899567021523,200,200,1,4.2,10,10,0.03809199333190918,1.541202225261722,1.537693421868621,0.08377257487386508,0.04120222526172189,0.008013683237415269,-0.05443121579632795,-0.03644993680368244,0.15051062242261082,1.9594761425305738,1.8935142317709974,0.17349967978484301,0.9594761425305739,0.9476863930822489
185,10000,6,1,0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.3646354675292968e-4,1.469144439031374,1.4358132373410388,0.09335172789307418,-0.030855560968626072,0.008795156233248906,1.9579069240030824,1.9329473769249161,0.14595013120944048,0.9579069240030824,0.9367569717730948,0.16039338126042685,0.16513859049087098,0.047335375895194244,-0.13960661873957314,0.021506582025921938,200,200,1,5.5,10,10,0.025949716567993164,1.443119614299711,1.411247029520211,0.13497999964369464,-0.05688038570028897,0.019633018550844265,0.08784771234692725,0.08446912408853544,0.1277629503145433,1.960420067766891,1.9360412880943936,0.15117971084638282,0.9604200677668912,0.94297648104379606
186,25000,6,1,0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.2096633911132811e-4,1.4780963616662333,1.4608828984504014,0.06756099542980668,-0.02190363833376669,0.0045878086653761765,1.994587064600905,1.9838847444916616,0.14155473783998676,0.994587064600905,1.0072373984958973,0.1783561467503977,0.15810801043789485,0.06210234669873323,-0.12164385324960228,0.01826825835235147,200,200,1,5.9,10,10,0.058894920349121097,1.4777270452158362,1.4562976125210099,0.09749667438081132,-0.0222729547841638,0.00905112587860356,0.02926025763511802,0.014093273288614372,0.12462772331578648,2.001122699078691,1.9733744498415453,0.1587640216375416,1.001122699078691,1.0249320717204764
187,10000,7,1,0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,2.1941661834716796e-4,1.4688580601761034,1.4752802459741763,0.08181579287425574,-0.031141939823896528,0.006994261983273994,1.9971595799029704,1.99726301542607,0.13230032807624303,0.9971595799029705,1.010080266920442,0.1316800044104752,0.14680523902394638,0.07541891294966323,-0.1683199955895248,0.03345083210271564,200,200,1,5.2,10,10,0.03470282554626465,1.4909364301744759,1.4993411546797584,0.09716350925185695,-0.009063569825524125,0.008578821075104272,0.016749773963310566,-0.028588751566301092,0.09384866728184778,1.9936540009794288,1.9568060020367892,0.12488497282593192,0.9936540009794289,1.0013849044563874
188,25000,7,1,0.3,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.0748844146728517e-4,1.5185825480460424,1.5129897989602004,0.07956524326535136,0.01858254804604241,0.00604287623417056,2.063996399301935,2.076046646964035,0.24848532514186922,1.0639963993019352,1.1876587988572576,0.15012166016860456,0.1532537054730735,0.05916151102202821,-0.14987833983139542,0.02561359269838386,200,200,1,5.3,10,10,0.08072512149810791,1.5165332009572254,1.5354111529082943,0.06990294883029606,0.01653320095722551,0.004671126763545893,0.06816666469325186,0.05396201882435387,0.08853863580372454,2.0483418993492486,2.041744758092124,0.2542191645678175,1.0483418993492486,1.1571853832013932
189,10000,6,1,0.9,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.415584564208984e-4,1.4964138435800876,1.496727703372622,0.06858264505718091,-0.0035861564199123988,0.004246081800603414,1.958616020943677,1.9677587244984713,0.1403901268740986,0.9586160209436769,0.936683124561241,0.47659596068503174,0.45217184621906925,0.059046188835835824,-0.4234040393149683,0.1824087876826647,200,200,1,13.9,10,10,0.024515914916992187,1.5093498671687176,1.4894751603611798,0.10247443928928078,0.009349867168717552,0.009538329652959908,0.148185143689348,0.14267997610769068,0.07905535862987347,1.9321220263223224,1.985876431980658,0.1905181698816648,0.9321220263223223,0.9015189277047853
190,25000,6,1,0.9,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.451108932495117e-4,1.4668811133016795,1.4836029541585334,0.06672958650049964,-0.033118886698320485,0.005104414599211087,2.0222497469247296,2.009256651790229,0.1730091345126295,1.0222497469247296,1.0719334896500021,0.4422813657522786,0.4506255439056721,0.04004648630453017,-0.4577186342477214,0.21094969709640438,200,200,1,11.7,10,10,0.026291823387145995,1.5004941026419525,1.5024393353335608,0.07472720253425771,4.941026419524874e-4,0.00502598345615716,0.11761171183996859,0.14872367060888472,0.1051782871278384,2.026063345989321,1.9579649070240945,0.18536753602092745,1.026063345989321,1.0837310010522236
191,10000,7,1,0.9,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.3180713653564454e-4,1.4846821537343595,1.4894549987355303,0.04655311878039616,-0.015317846265640414,0.0021851099955813007,1.9310153894267768,1.9393612613213564,0.15513241439545095,0.9310153894267768,0.8884491147460385,0.4609713917963524,0.461513880793685,0.05890478208295769,-0.43902860820364764,0.19586891483824861,200,200,1,12.9,10,10,0.03478741645812988,1.4879278107175713,1.4818133123888089,0.07087079619167935,-0.012072189282428637,0.004666140531629082,0.14511769518425108,0.14752769046592376,0.1295149163962951,1.8872729924424847,1.856349247576134,0.18132349781853513,0.8872729924424846,0.8168437528928749
192,25000,7,1,0.9,250,2,clustered,1.5,1,200,10,6,TRUE,10,10,3.561973571777344e-4,1.5259718491504755,1.5446061376499944,0.07972008643863117,0.025971849150475436,0.006394299911899595,2.002001384899438,1.9853238689108088,0.1179818727711601,1.002001384899438,1.0165345254127232,0.4591714764600047,0.46530062116287513,0.06411847059797615,-0.4408285235399953,0.19802984761109338,200,200,1,12.6,10,10,0.03237216472625733,1.502115073584472,1.5250881332204411,0.11326964709435416,0.002115073584471847,0.011551485193859314,0.14831710379684032,0.1259691627260286,0.08802651583199246,1.9478864034863532,1.946691110398366,0.09337702022158313,0.9478864034863533,0.9063359750292096
